STANDARDDEV,EH_ENF_VIOLATION,4,010000000000000,013018000000000,Issue Citation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-05-13 11:33:12.000,Diamon Brown,A,NULL,ADMIN,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,EH_ENF_VIOLATION,5,013000000000000,015018000001000,Route To Legal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-05-13 11:33:12.000,Diamon Brown,A,NULL,ADMIN,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,EH_ENF_VIOLATION,6,018000000000000,000000000000000,Case Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-05-13 11:33:12.000,Diamon Brown,A,NULL,ADMIN,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,EH_ENF_VIOLATION,7,017000000001000,018000000000000,Issue Fines,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-05-13 11:33:12.000,Diamon Brown,A,NULL,ADMIN,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,EH_ENF_VIOLATION,8,015000000000000,017018000000000,Follow Up Inspection,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-05-13 11:33:12.000,Diamon Brown,A,NULL,ADMIN,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,EH_GEN_APP,1,010000000000000,000012000000000,Application Intake,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 00:02:24.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,WORKFLOW TASK,EH_FAC_TSI,NULL,NULL,NULL,NULL,NULL,1
STANDARDDEV,EH_GEN_APP,2,016000000001000,000018000000000,Application Review,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 00:02:24.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4
STANDARDDEV,EH_GEN_APP,3,012000000000000,000014000001000,Plan Review,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 00:02:24.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
STANDARDDEV,EH_GEN_APP,4,014000000000000,016000000000000,Inspection,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 00:02:24.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
STANDARDDEV,EH_GEN_APP,5,018000000000000,000000000000000,Permit Issuance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-18 23:45:36.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5
STANDARDDEV,EH_GEN_APP_TEST,1,010000000000000,000012000000000,Application Intake,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-04-08 10:47:17.000,Diamon Brown,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,WORKFLOW TASK,EH_FAC_TSI,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,EH_GEN_APP_TEST,2,016000000001000,000018000000000,Application Review,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-04-08 10:39:51.000,Diamon Brown,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4
STANDARDDEV,EH_GEN_APP_TEST,3,012000000000000,000014000001000,Plan Review,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-04-08 10:39:51.000,Diamon Brown,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
STANDARDDEV,EH_GEN_APP_TEST,4,014000000000000,016000000000000,Inspection,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-04-08 10:39:51.000,Diamon Brown,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
STANDARDDEV,EH_GEN_APP_TEST,5,018000000000000,000000000000000,Permit Issuance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-04-08 10:39:51.000,Diamon Brown,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5
STANDARDDEV,EH_GEN_PMT,1,010000000000000,000000000000000,Permit Status,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-18 02:48:30.000,Accela Administrator,A,NULL,ADMIN,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,458,NULL,NULL,NULL,NULL
STANDARDDEV,EH_GEN_REN,1,010000000000000,000000000000000,Permit Renewal,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A,NULL,2019-03-19 00:40:11.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL,Y,0.00,1
STANDARDDEV,EH_SPTIC_APP,1,010000000000000,000014000000000,Application Intake,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 00:07:22.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
STANDARDDEV,EH_SPTIC_APP,2,015000000001000,000017000000000,Application Review,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 00:07:22.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4
STANDARDDEV,EH_SPTIC_APP,3,014000000000000,000012000001000,Plan Review,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-02-07 10:43:09.000,Jason Plaisted,I,NULL,BUILDING,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,EH_SPTIC_APP,4,012000000000000,015014000000000,Inspection,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 00:07:22.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
STANDARDDEV,EH_SPTIC_APP,5,017000000000000,000000000000000,Permit Issuance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 00:07:22.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5
STANDARDDEV,EH_SPTIC_APP,6,014000000000000,000012000001000,Reuse Water Check,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 00:07:22.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
STANDARDDEV,EH_WELL,1,010000000000000,000014000000000,Application Intake,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 00:24:14.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
STANDARDDEV,EH_WELL,2,015000000001000,000017000000000,Inspections,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 00:24:57.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4
STANDARDDEV,EH_WELL,4,012000000000000,015014000000000,Application Review,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 00:24:43.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
STANDARDDEV,EH_WELL,5,017000000000000,019000000000000,Permit Issuance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 00:25:14.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5
STANDARDDEV,EH_WELL,6,014000000000000,000012000001000,Reuse Water Check,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 00:24:25.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
STANDARDDEV,EH_WELL,7,019000000000000,021000000000000,Final Inspection,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 00:33:27.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6
STANDARDDEV,EH_WELL,8,021000000000000,000000000000000,GIS Update,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 00:26:06.000,Abdullah Al-Otaibi,A,NULL,ENVIRON,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7
STANDARDDEV,ENF_BLD_CASE,1,010000000000000,000012000000000,Case Intake,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-11-08 01:24:19.000,Rami Bader,A,NULL,BUILDING,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_BLD_CASE,2,012000000000000,000014000001000,Initial Investigation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-11-08 14:55:02.000,Chong Li,A,NULL,BUILDING,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_BLD_CASE,3,014000000000000,000016000000000,Follow Up Investigation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-11-08 14:55:02.000,Chong Li,A,NULL,BUILDING,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_BLD_CASE,4,016000000001000,018000000000000,Citation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-11-08 14:55:02.000,Chong Li,A,NULL,BUILDING,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_BLD_CASE,5,018000000000000,000000000000000,Route to Legal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-11-08 01:24:19.000,Rami Bader,A,NULL,BUILDING,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_INCIDENT,1,010000000000000,000012000000000,Case Intake,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-03 11:09:45.000,Chong Li,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_INCIDENT,2,012000000000000,000014000001000,Initial Investigation,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-03 11:08:29.000,Chong Li,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_INCIDENT,3,014000000000000,000016000000000,Follow-Up Investigation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-03 11:14:54.000,Chong Li,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_INCIDENT,4,016000000001000,000018000000000,Issue Citation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-03 11:14:54.000,Chong Li,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_INCIDENT,5,018000000000000,000000000000000,Route to Legal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-03 14:23:32.000,Chong Li,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_CASE,1,010000000000000,012000000000000,Open,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-03 10:33:28.000,Chong Li,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_CASE,2,012000000000000,000000000000000,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-03 14:16:33.000,Chong Li,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_DEMO,1,010000000000000,012000000000000,Open,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-07-18 09:29:40.000,Aaron Williams,I,NULL,ADMIN,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_DEMO,2,012000000000000,000000000000000,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-07-20 05:13:43.000,Aaron Williams,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_DEMO,3,010000000000000,012000000000000,Referral,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-09-05 08:47:21.000,Jeff Moyer,I,NULL,ADMIN,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_DEMO,4,012000000000000,000000000000000,Lien,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-09-05 08:47:21.000,Jeff Moyer,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_DEMO,5,012000000000000,000014000001000,Demolition Review,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Review,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-03 14:13:24.000,Chong Li,A,NULL,DEVSERV,VACPROP,DEMO,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
STANDARDDEV,ENF_PM_DEMO,6,010000000001000,000012000000000,Structural Rating,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-03 14:13:24.000,Chong Li,A,NULL,DEVSERV,VACPROP,DEMO,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
STANDARDDEV,ENF_PM_DEMO,7,014000000000000,000010000000000,Demolition Activity,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Demolition Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-03 14:14:18.000,Chong Li,A,NULL,DEVSERV,VACPROP,DEMO,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
STANDARDDEV,ENF_PM_FCL,1,010000000000000,012000000000000,Open,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-07-20 06:05:41.000,Aaron Williams,I,NULL,ADMIN,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_FCL,2,012000000000000,000000000000000,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-07-20 06:05:41.000,Aaron Williams,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_FCL,3,013000000000000,000015000000000,OMB Review,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-09-05 08:36:43.000,Jeff Moyer,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_FCL,4,010000000000000,000013000001000,Research,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-09-05 08:36:43.000,Jeff Moyer,I,NULL,ADMIN,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_FCL,5,012000000001000,000013000000000,Holding,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-09-05 08:36:43.000,Aaron Williams,I,NULL,ADMIN,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_FCL,6,015000000000000,017000000000000,Foreclosure Prep,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-09-05 08:36:43.000,Jeff Moyer,I,NULL,ADMIN,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_FCL,7,017000000000000,019000000000000,Enter Case Info,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-09-05 08:36:43.000,Jeff Moyer,I,NULL,ADMIN,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_FCL,8,019000000000000,000000000000000,Case Pending,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-09-05 08:36:43.000,Aaron Williams,I,NULL,ADMIN,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_FCL,9,012000000000000,014000000000000,Foreclosure Review,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-03 14:07:02.000,Chong Li,A,NULL,FINANCE,AR,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,NULL,2
STANDARDDEV,ENF_PM_FCL,10,010000000000000,012000000000000,Intent to Foreclose,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-03 14:07:02.000,Chong Li,A,NULL,DEVSERV,VACPROP,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,NULL,1
STANDARDDEV,ENF_PM_FCL,11,014000000000000,000000000000000,Foreclosure Activity,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,In progress,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-03 14:07:02.000,Chong Li,A,NULL,DEVSERV,VACPROP,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,NULL,3
STANDARDDEV,ENF_PM_SV,2,010000000000000,000012000001000,Investigation,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,Scheduled,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-03 13:58:17.000,Chong Li,A,NULL,CODE,PROPMNT,PM,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,1553,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_SV,4,012000000000000,000017000002000,Appeal Period,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-03 13:58:17.000,Chong Li,A,NULL,CODE,PROPMNT,SUPP,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,1553,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_SV,8,014000000001000,000017000000000,District Court,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Filed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-03 13:58:17.000,Chong Li,A,NULL,CODE,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,ENF_PM_SV,9,018000000000000,000017000002000,Hearing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-03 13:58:17.000,Chong Li,A,NULL,CODE,PROPMNT,SUPP,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
